127.0.0.1 - - [26/Jun/2020:08:37:17 -0300] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:17 -0300] "GET /eRelation/login.jsp HTTP/1.1" 200 3295
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/jquery.js HTTP/1.1" 200 282113
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/css/style.css HTTP/1.1" 200 30192
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/jquery.mask.min.js HTTP/1.1" 200 8327
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/jquery.validate.min.js HTTP/1.1" 200 23070
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/script_forms.js HTTP/1.1" 200 2188
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/jquery.validation.pt-br.js HTTP/1.1" 200 1416
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/js/script.js HTTP/1.1" 200 3335
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/icons/logo.png HTTP/1.1" 200 10462
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "GET /eRelation/img/login.png HTTP/1.1" 200 50694
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:18 -0300] "POST /eRelation/servlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:19 -0300] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:25 -0300] "POST /eRelation/servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:25 -0300] "GET /eRelation/home.jsp HTTP/1.1" 200 12299
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:25 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:28 -0300] "GET /eRelation/mensagem.jsp HTTP/1.1" 200 5034
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:28 -0300] "GET /eRelation/js/script_mensagem.js HTTP/1.1" 200 17134
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:28 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:28 -0300] "GET /eRelation/img/wait.png HTTP/1.1" 200 63545
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:29 -0300] "POST /eRelation/servlet HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:30 -0300] "POST /eRelation/servlet HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:33 -0300] "POST /eRelation/servlet HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:34 -0300] "POST /eRelation/servlet HTTP/1.1" 200 308
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:34 -0300] "POST /eRelation/servlet HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:37 -0300] "POST /eRelation/servlet HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:39 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:41 -0300] "GET /eRelation/solicitacoes.jsp HTTP/1.1" 200 3132
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:37:42 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:02 -0300] "POST /eRelation/servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:02 -0300] "GET /eRelation/solicitacoes.jsp HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:02 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:04 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:05 -0300] "GET /eRelation/socios.jsp HTTP/1.1" 200 4100
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:06 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:16 -0300] "GET /eRelation/meusprodutos.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:18 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:20 -0300] "GET /eRelation/agenda.jsp HTTP/1.1" 500 3133
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:22 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:38:29 -0300] "GET /eRelation/pedidos.jsp HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:08 -0300] "GET /eRelation/pedidos.jsp HTTP/1.1" 200 5869
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:08 -0300] "POST /eRelation/servlet HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:35 -0300] "POST /eRelation/servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:35 -0300] "GET /eRelation/index.jsp HTTP/1.1" 200 5687
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:35 -0300] "GET /eRelation/img/indexx.png HTTP/1.1" 200 229984
0:0:0:0:0:0:0:1 - - [26/Jun/2020:08:40:35 -0300] "GET /eRelation/img/icon.png HTTP/1.1" 200 119743
